Station meta-information: 21.10.2025
"dem_status";"station_code";"station_local_code";"station_name";"station_start_date";"station_end_date";"station_latitude_d";"station_latitude_dms";"station_longitude_d";"station_longitude_dms";"station_altitude";"type_of_station";"station_type_of_area";"station_ozone_classification";"station_subcat_rural_background";"network_code";
"M";"DESL002";"DESL002";"Bexbach Schule";"20180101";"20211231";"49.362049";"+049.21.43";"7.263369";"+07.15.48";"275";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL003";"DESL003";"Dillingen City";"20180101";"";"49.357861";"+049.21.28";"6.73354";"+06.44.0";"185";"industrial";"urban";"urban";"unknown";"DE001A";
"M";"DESL004";"DESL004";"Diefflen";"19880301";"20001231";"49.370186";"+049.22.12";"6.767132";"+06.46.1";"188";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL005";"DESL005";"Ensdorf";"19830701";"20001231";"49.305934";"+049.18.21";"6.78943";"+06.47.21";"213";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL006";"DESL006";"Lauterbach";"19870701";"";"49.18361";"+049.11.0";"6.744856";"+06.44.41";"221";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL007";"DESL007";"Neunkirchen-Wellesweiler";"19830701";"19901231";"49.339941";"+049.20.23";"7.220347";"+07.13.13";"250";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL008";"DESL008";"Nonnweiler";"19870701";"20021231";"49.632393";"+049.37.56";"7.002143";"+07.0.7";"463";"background";"rural";"rural background";"remote";"DE001A";
"M";"DESL009";"DESL009";"Saarbrücken Malstatter Str. (Dach)";"19900401";"19951130";"49.234052";"+049.14.2";"6.971257";"+06.58.16";"221";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL010";"DESL010";"Saarbrücken-Burbach";"19830701";"20211231";"49.244247";"+049.14.39";"6.948776";"+06.56.55";"211";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL011";"DESL011";"Saarbrücken-Eschberg";"19830701";"";"49.237227";"+049.14.14";"7.036322";"+07.2.10";"315";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL012";"DESL012";"Saarbrücken-City";"19830701";"";"49.233464";"+049.14.0";"6.987601";"+06.59.15";"192";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL013";"DESL013";"Saarlouis-Fraulautern";"19830701";"";"49.322646";"+049.19.21";"6.753639";"+06.45.13";"181";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL014";"DESL014";"Saarlouis-Steinrausch";"19830701";"19951231";"49.33548";"+049.20.7";"6.765436";"+06.45.55";"203";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL015";"DESL015";"Völklingen-Heidstock";"19830701";"20010630";"49.254829";"+049.15.17";"6.886769";"+06.53.12";"227";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL016";"DESL016";"Völklingen-City Moltkestr.";"19830701";"19890430";"49.251387";"+049.15.4";"6.857897";"+06.51.28";"190";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL017";"DESL017";"Völklingen-City Stadionstr.";"19890501";"";"49.254344";"+049.15.15";"6.867744";"+06.52.3";"189";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL018";"DESL018";"Sulzbach";"20020701";"20170228";"49.299373";"+049.17.57";"7.061679";"+07.3.42";"236";"background";"urban";"urban";"unknown";"DE001A";
"M";"DESL019";"DESL019";"Biringen";"20030201";"";"49.416884";"+049.25.0";"6.552037";"+06.33.7";"339";"background";"rural";"rural";"regional";"DE001A";
"M";"DESL020";"DESL020";"Saarbrücken-Verkehr";"20041001";"";"49.23074";"+049.13.50";"7.003174";"+07.0.11";"192";"traffic";"urban";"urban";"unknown";"DE001A";
"M";"DESL021";"DESL021";"Dep_Fischbach";"19900101";"";"49.321289";"+049.19.16";"7.01778";"+07.1.4";"318";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL022";"DESL022";"Dep_Altheim";"19900101";"";"49.179167";"+049.10.45";"7.260278";"+07.15.37";"375";"background";"rural";"rural background";"remote";"DE001A";
"M";"DESL023";"DESL023";"Dep_Bildstock";"19900101";"";"49.3644";"+049.21.51";"7.158056";"+07.9.29";"294";"industrial";"rural";"rural";"unknown";"DE001A";
"M";"DESL024";"DESL024";"Dep_Eft-Hellendorf";"19960101";"";"49.48278";"+049.28.58";"6.483056";"+06.28.59";"415";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL025";"DESL025";"Dep_Jägersburg";"20030101";"";"49.373056";"+049.22.23";"7.345278";"+07.20.43";"262";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL026";"DESL026";"Dep_Mettlach";"19900101";"";"49.516944";"+049.31.0";"6.576389";"+06.34.35";"413";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL027";"DESL027";"Dep_Ormesheim";"19900101";"";"49.184167";"+049.11.3";"7.141389";"+07.8.29";"385";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL028";"DESL028";"Dep_Von der Heydt";"19900101";"";"49.281667";"+049.16.54";"6.95333";"+06.57.11";"295";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL029";"DESL029";"Dep_Warndt";"19900101";"";"49.22167";"+049.13.18";"6.741389";"+06.44.29";"255";"industrial";"rural";"rural";"unknown";"DE001A";
"M";"DESL030";"DESL030";"Ottweiler";"20180101";"";"49.399503";"+049.23.58";"7.165575";"+07.9.56";"260";"traffic";"urban";"urban";"unknown";"DE001A";
"M";"DESL031";"DESL031";"W1";"20131202";"20160704";"49.193037";"+049.11.34";"6.812844";"+06.48.46";"282";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL032";"DESL032";"W2";"20131202";"20190306";"49.187195";"+049.11.13";"6.81637";"+06.48.58";"283";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESL033";"DESL033";"W3";"20131202";"20190403";"49.177259";"+049.10.38";"6.787843";"+06.47.16";"299";"background";"rural";"rural";"unknown";"DE001A";
"M";"DESL034";"DESL034";"W4";"20160705";"20190403";"49.181039";"+049.10.51";"6.853207";"+06.51.11";"230";"background";"suburban";"suburban";"unknown";"DE001A";
"M";"DESN001";"DESN001";"Annaberg-Buchholz";"19940901";"";"50.570872";"+050.34.15";"12.997278";"+012.59.50";"545";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN002";"DESN002";"Aue";"19830101";"20020813";"50.58776";"+050.35.15";"12.702311";"+012.42.8";"348";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN003";"DESN003";"Bärenstein";"19820101";"20020123";"50.496615";"+050.29.47";"13.027231";"+013.1.38";"705";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN004";"DESN004";"Bautzen";"19940901";"";"51.175669";"+051.10.32";"14.443771";"+014.26.37";"203";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN005";"DESN005";"Böhlen";"19940901";"20020103";"51.200323";"+051.12.1";"12.384814";"+012.23.5";"130";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN006";"DESN006";"Borna";"20150414";"";"51.125";"+051.7.30";"12.493056";"+012.29.35";"145";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN007";"DESN007";"Chemnitz-Altendorf";"19870101";"19941231";"50.833346";"+050.50.0";"12.887823";"+012.53.16";"315";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN008";"DESN008";"Chemnitz-Mitte1 Bretgasse";"19870101";"19941231";"50.831214";"+050.49.52";"12.919299";"+012.55.9";"300";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN009";"DESN009";"Chemnitz-Ebersdorf";"19850101";"19941231";"50.867571";"+050.52.3";"12.959073";"+012.57.32";"350";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN010";"DESN010";"Chemnitz F-H-Gebiet";"19900301";"19941231";"50.80349";"+050.48.12";"12.889385";"+012.53.21";"355";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN011";"DESN011";"Chemnitz-Mitte";"19901201";"20161231";"50.832461";"+050.49.56";"12.917336";"+012.55.2";"300";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN012";"DESN012";"Delitzsch";"19940901";"20101231";"51.530235";"+051.31.48";"12.337596";"+012.20.15";"100";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN013";"DESN013";"Döbeln";"19880701";"19940731";"51.119726";"+051.7.11";"13.119828";"+013.7.11";"170";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN014";"DESN014";"Dresden-Mitte";"19900701";"20051219";"51.051248";"+051.3.4";"13.729886";"+013.43.47";"112";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN015";"DESN015";"Dresden-Ost";"19770101";"19941231";"51.032703";"+051.1.57";"13.743739";"+013.44.37";"119";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN016";"DESN016";"Eilenburg";"19880701";"19940731";"51.459725";"+051.27.35";"12.633899";"+012.38.2";"100";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN017";"DESN017";"Freiberg";"19940901";"";"50.9163";"+050.54.58";"13.346826";"+013.20.48";"393";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN018";"DESN018";"Freital";"19770101";"19950430";"51.015188";"+051.0.54";"13.66256";"+013.39.45";"169";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN019";"DESN019";"Glauchau";"19940901";"20201231";"50.826001";"+050.49.33";"12.542056";"+012.32.31";"233";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN020";"DESN020";"Görlitz";"19861001";"";"51.155801";"+051.9.20";"14.973958";"+014.58.26";"210";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN021";"DESN021";"Grimma";"19850601";"19960430";"51.231733";"+051.13.54";"12.719084";"+012.43.8";"150";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN022";"DESN022";"Großenhain";"19780101";"19940630";"51.287548";"+051.17.15";"13.525579";"+013.31.32";"125";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN023";"DESN023";"Hohenstein-Ernstthal";"19870101";"19941231";"50.802758";"+050.48.9";"12.707376";"+012.42.26";"375";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN024";"DESN024";"Klingenthal";"19940901";"";"50.354783";"+050.21.17";"12.468739";"+012.28.7";"540";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN025";"DESN025";"Leipzig-Mitte";"19901201";"";"51.344164";"+051.20.38";"12.377163";"+012.22.37";"110";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN026";"DESN026";"Leipzig-Mitte1 Beethovenstr.";"19780101";"19941231";"51.331885";"+051.19.54";"12.366112";"+012.21.58";"130";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN027";"DESN027";"Leipzig-Nordost";"19800401";"19940731";"51.359763";"+051.21.35";"12.415862";"+012.24.57";"118";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN028";"DESN028";"Leipzig-Süd";"19901201";"19991231";"51.318726";"+051.19.7";"12.377628";"+012.22.39";"120";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN029";"DESN029";"Leipzig-Südwest";"19800101";"19941231";"51.332143";"+051.19.55";"12.340427";"+012.20.25";"116";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN030";"DESN030";"Löbau";"19860901";"19920229";"51.098268";"+051.5.53";"14.66627";"+014.39.58";"275";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN031";"DESN031";"Meerane";"19881101";"19991231";"50.850814";"+050.51.2";"12.464286";"+012.27.51";"255";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN032";"DESN032";"Meißen";"19770101";"19950430";"51.160632";"+051.9.38";"13.489798";"+013.29.23";"104";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN033";"DESN033";"Mölbis";"19830601";"19941231";"51.19459";"+051.11.40";"12.498488";"+012.29.54";"150";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN034";"DESN034";"Olbernhau";"19940901";"20001023";"50.661578";"+050.39.41";"13.337315";"+013.20.14";"448";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN035";"DESN035";"Oschatz";"19900701";"19940630";"51.295474";"+051.17.43";"13.108914";"+013.6.32";"135";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN036";"DESN036";"Pirna";"19910101";"20001231";"50.959018";"+050.57.32";"13.935698";"+013.56.8";"118";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN037";"DESN037";"Plauen 1 - Rathaus";"19890101";"19941231";"50.495231";"+050.29.42";"12.13467";"+012.8.4";"405";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN038";"DESN038";"Plauen";"19911001";"19980806";"50.492075";"+050.29.31";"12.142413";"+012.8.32";"335";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN039";"DESN039";"Radebeul Pestalozzistr.";"19771001";"19950430";"51.100203";"+051.6.0";"13.677034";"+013.40.37";"115";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN040";"DESN040";"Riesa";"19880201";"19940630";"51.30345";"+051.18.12";"13.303119";"+013.18.11";"110";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN041";"DESN041";"Rötha";"19891101";"19940731";"51.198422";"+051.11.54";"12.415121";"+012.24.54";"140";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN042";"DESN042";"Sebnitz";"19770401";"19940630";"50.971869";"+050.58.18";"14.270279";"+014.16.13";"330";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN043";"DESN043";"Wurzen";"19870201";"19960430";"51.370243";"+051.22.12";"12.734323";"+012.44.3";"130";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN044";"DESN044";"Zittau-Mitte";"19870101";"19940630";"50.896028";"+050.53.45";"14.805676";"+014.48.20";"244";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN045";"DESN045";"Zittau-Ost";"19900701";"";"50.892377";"+050.53.32";"14.822846";"+014.49.22";"230";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN046";"DESN046";"Zwickau-Süd";"19900201";"19921231";"50.703965";"+050.42.14";"12.498923";"+012.29.56";"270";"";"suburban";"";"";"DE016A";
"M";"DESN047";"DESN047";"Zwickau";"19940901";"20080125";"50.719983";"+050.43.11";"12.492961";"+012.29.34";"265";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN048";"DESN048";"Auerbach";"19940901";"20001231";"50.509998";"+050.30.35";"12.39834";"+012.23.54";"459";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN049";"DESN049";"Carlsfeld";"19900701";"";"50.431322";"+050.25.52";"12.611125";"+012.36.40";"896";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN050";"DESN050";"Hoyerswerda";"19940901";"20101231";"51.436885";"+051.26.12";"14.254335";"+014.15.15";"117";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN051";"DESN051";"Radebeul-Wahnsdorf";"19671201";"";"51.119514";"+051.7.10";"13.675005";"+013.40.30";"246";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN052";"DESN052";"Zinnwald";"19710201";"";"50.731478";"+050.43.53";"13.75145";"+013.45.5";"877";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN053";"DESN053";"Fichtelberg";"19690101";"";"50.428488";"+050.25.42";"12.953459";"+012.57.12";"1214";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN054";"DESN054";"Görlitz-Süd";"19940101";"19941231";"51.124504";"+051.7.28";"14.979533";"+014.58.46";"189";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN055";"DESN055";"Leipzig-Südost";"19800101";"19941231";"51.316007";"+051.18.57";"12.411018";"+012.24.39";"146";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN056";"DESN056";"Reichenbach";"19931101";"19970430";"50.622654";"+050.37.21";"12.303763";"+012.18.13";"375";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN057";"DESN057";"Mittelndorf";"19940901";"";"50.9385";"+050.56.18";"14.21016";"+014.12.36";"323";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN058";"DESN058";"Dresden Lohrmannstr.";"19950101";"19951231";"51.018429";"+051.1.6";"13.789946";"+013.47.23";"118";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN059";"DESN059";"Leipzig-West";"19940901";"";"51.317905";"+051.19.4";"12.297411";"+012.17.50";"115";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN060";"DESN060";"Chemnitz-Nord";"19940901";"20101231";"50.846443";"+050.50.47";"12.930547";"+012.55.49";"296";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN061";"DESN061";"Dresden-Nord";"19940901";"";"51.06493";"+051.3.53";"13.741397";"+013.44.29";"112";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN062";"DESN062";"Annaberg-Buchholz Rathaus";"19871201";"19941231";"50.580432";"+050.34.49";"13.003072";"+013.0.11";"705";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN063";"DESN063";"Aue Schulbrücke";"19881201";"19941231";"50.587492";"+050.35.14";"12.702024";"+012.42.7";"352";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN064";"DESN064";"Auerbach Bahnhofstr.";"19930201";"19941231";"50.512782";"+050.30.46";"12.399339";"+012.23.57";"457";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN065";"DESN065";"Bautzen Fleischmarkt";"19890101";"19911231";"51.181678";"+051.10.54";"14.42376";"+014.25.25";"210";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN066";"DESN066";"Böhlen Karl-Marx-Str.";"19821101";"19941231";"51.204635";"+051.12.16";"12.385565";"+012.23.8";"130";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN067";"DESN067";"Delitzsch Elisabethstr.";"19900101";"19941231";"51.525927";"+051.31.33";"12.341729";"+012.20.30";"100";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN068";"DESN068";"Freiberg Rathaus";"19891201";"19941231";"50.917269";"+050.55.2";"13.343071";"+013.20.35";"402";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN069";"DESN069";"Glauchau Leipziger Platz";"19880501";"19941231";"50.824411";"+050.49.27";"12.541655";"+012.32.29";"280";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN070";"DESN070";"Hoyerswerda Lessingstr.";"19931101";"19941130";"51.435448";"+051.26.7";"14.244439";"+014.14.39";"120";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN071";"DESN071";"Klingenthal E.-Thälmann-Str.";"19901101";"19941231";"50.356645";"+050.21.23";"12.467172";"+012.28.1";"560";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN072";"DESN072";"Olbernhau Rathaus";"19900901";"19941231";"50.659298";"+050.39.33";"13.340079";"+013.20.24";"450";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN073";"DESN073";"Zwickau-Zentrum";"19830101";"19941231";"50.718285";"+050.43.5";"12.492702";"+012.29.33";"267";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN074";"DESN074";"Schwartenberg";"19980206";"";"50.659097";"+050.39.32";"13.465078";"+013.27.54";"785";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN075";"DESN075";"Plauen-Süd";"19980806";"";"50.486138";"+050.29.10";"12.138054";"+012.8.16";"343";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN076";"DESN076";"Collmberg";"19981001";"20211231";"51.303772";"+051.18.13";"13.009406";"+013.0.33";"313";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN077";"DESN077";"Leipzig Lützner Str. ";"20010101";"";"51.335872";"+051.20.9";"12.334686";"+012.20.4";"113";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN078";"DESN078";"Deutscheinsiedel";"20010608";"20051231";"50.627576";"+050.37.39";"13.49422";"+013.29.39";"697";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN079";"DESN079";"Niesky";"20030505";"";"51.285356";"+051.17.7";"14.749731";"+014.44.59";"148";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN080";"DESN080";"Schkeuditz";"20030606";"";"51.396095";"+051.23.45";"12.234054";"+012.14.2";"122";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN081";"DESN081";"Plauen-DWD";"19830101";"";"50.481751";"+050.28.54";"12.130376";"+012.7.49";"385";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN082";"DESN082";"Leipzig-Thekla";"20040401";"20201231";"51.375988";"+051.22.33";"12.425748";"+012.25.32";"110";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN083";"DESN083";"Chemnitz-Leipziger Str.";"20160401";"";"50.84574";"+050.50.44";"12.903367";"+012.54.12";"327";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN084";"DESN084";"Dresden-Bergstr.";"20160521";"";"51.026294";"+051.1.34";"13.731608";"+013.43.53";"150";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN085";"DESN085";"Dresden-HerzoginGarten";"20060101";"20080615";"51.054798";"+051.3.17";"13.72872";"+013.43.43";"112";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN086";"DESN086";"Marienberg";"19800101";"";"50.651103";"+050.39.3";"13.147009";"+013.8.49";"639";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN087";"DESN087";"Chemnitz DWD";"19830101";"";"50.785965";"+050.47.9";"12.872044";"+012.52.19";"418";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN088";"DESN088";"Görlitz DWD";"19821001";"";"51.162133";"+051.9.43";"14.950808";"+014.57.2";"237";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN089";"DESN089";"Schkeuditz DWD";"19891001";"20220823";"51.434752";"+051.26.5";"12.239677";"+012.14.22";"122";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN090";"DESN090";"Oschatz DWD";"19850101";"";"51.295929";"+051.17.45";"13.092965";"+013.5.34";"150";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN091";"DESN091";"Zwickau-Werdauer Str.";"20111020";"";"50.720405";"+050.43.13";"12.486621";"+012.29.11";"267";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN092";"DESN092";"Dresden-Winckelmannstr.";"20080620";"";"51.036105";"+051.2.9";"13.730205";"+013.43.48";"112";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN093";"DESN093";"Brockau";"20110101";"";"50.608136";"+050.36.29";"12.211112";"+012.12.40";"430";"background";"rural";"rural";"regional";"DE016A";
"M";"DESN094";"DESN094";"Dep_Klingenthal";"19930705";"";"50.423383";"+050.25.24";"12.533483";"+012.32.0";"839";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN095";"DESN095";"Dep_Olbernhau";"19941012";"";"50.637017";"+050.38.13";"13.300216";"+013.18.0";"710";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN096";"DESN096";"Dep_Cunnersdorf";"19941012";"";"50.83125";"+050.49.52";"14.094883";"+014.5.41";"440";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN097";"DESN097";"Dep_Bautzen";"19950703";"";"51.11885";"+051.7.7";"14.55055";"+014.33.1";"440";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN098";"DESN098";"Dep_Laußnitz";"19941004";"";"51.241216";"+051.14.28";"13.817017";"+013.49.1";"170";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN099";"DESN099";"Dep_Colditz";"19950703";"";"51.184233";"+051.11.3";"12.82265";"+012.49.21";"220";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN100";"DESN100";"Dep_Bad Schandau";"19980629";"";"50.918733";"+050.55.7";"14.303283";"+014.18.11";"260";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN101";"DESN101";"Dep_Altenberg";"19991101";"";"50.792583";"+050.47.33";"13.726567";"+013.43.35";"745";"background";"rural";"rural background";"remote";"DE016A";
"M";"DESN102";"DESN102";"z_GUAN Leipzig Eisenbahnstraße";"20090101";"";"51.345833";"+051.20.44";"12.406389";"+012.24.23";"120";"traffic";"urban";"urban";"unknown";"DE016A";
"M";"DESN103";"DESN103";"z_GUAN Leipzig Tropos";"20090101";"";"51.352778";"+051.21.10";"12.434167";"+012.26.3";"126";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN104";"DESN104";"Chemnitz Hans-Link-Straße";"20170101";"";"50.85519";"+050.51.18";"12.959368";"+012.57.33";"318";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN105";"DESN105";"zDDR_Altenberg";"19870101";"19900430";"50.765";"+050.45.54";"13.741389";"+013.44.29";"780";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN106";"DESN106";"zDDR_Altenberg Zinnerz";"19840501";"19861031";"50.7596";"+050.45.34";"13.7658";"+013.45.56";"745";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN107";"DESN107";"zDDR_Annaberg-Buchholz";"19880101";"19901231";"50.567656";"+050.34.3";"12.994695";"+012.59.40";"705";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN108";"DESN108";"zDDR_Bautzen Wenden Graben";"19890101";"19901231";"51.18175";"+051.10.54";"14.42798";"+014.25.40";"210";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN109";"DESN109";"zDDR_Deutschneudorf";"19780101";"19861130";"50.62";"+050.37.11";"13.45";"+013.26.59";"730";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN110";"DESN110";"zDDR_Dippoldiswalde";"19770101";"19901231";"50.898333";"+050.53.53";"13.66944";"+013.40.9";"353";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN111";"DESN111";"zDDR_Lohsa";"19780201";"19820228";"51.40515";"+051.24.18";"14.414266";"+014.24.51";"124";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN112";"DESN112";"zDDR_Dresden Neustadt";"19750101";"19901231";"51.056";"+051.3.21";"13.727";"+013.43.37";"112";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN113";"DESN113";"zDDR_Dresden Südhöhe";"19780101";"19851231";"51.019146";"+051.1.8";"13.738856";"+013.44.19";"200";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN114";"DESN114";"zDDR_Dresden W. Hirsch";"19800901";"19860131";"51.128";"+051.7.40";"13.7543";"+013.45.15";"227";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN115";"DESN115";"zDDR_Dresden-Land";"19771001";"19901231";"51.01846";"+051.1.6";"13.789511";"+013.47.22";"116";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN116";"DESN116";"zDDR_Dresden-Striesen";"19800801";"19851231";"51.022";"+051.1.19";"13.847";"+013.50.49";"114";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN117";"DESN117";"zDDR_Geising";"19840101";"19901231";"50.75337";"+050.45.12";"13.797035";"+013.47.49";"619";"background";"rural";"rural";"near-city";"DE016A";
"M";"DESN118";"DESN118";"zDDR_Glauchau BHI";"19870101";"19901231";"50.824522";"+050.49.28";"12.541981";"+012.32.31";"280";"background";"urban";"urban";"unknown";"DE016A";
"M";"DESN119";"DESN119";"zDDR_Gröditz";"19770101";"19901231";"51.415226";"+051.24.54";"13.44934";"+013.26.57";"94";"background";"suburban";"suburban";"unknown";"DE016A";
"M";"DESN120";"DESN120";"zDDR_Bad Gottleuba";"19840301";"19851231";"50.830714";"+050.49.50";"13.974137";"+013.58.26";"400";"background";"suburban";"suburban";"unknown";"DE016A";
